date_ist,time_ist,symbol,company,direction,confidence,engine,reason,headline,source,link
2026-08-19,15:03:14,EXIDEIND,Exide Industries Ltd.,bullish,0.6,keyword,jump,Exide Industries Ltd drops for fifth straight session,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/exide-industries-ltd-drops-for-fifth-straight-session-126081900682_1.html
2026-08-19,15:03:16,CANBK,Canara Bank,bullish,0.6,keyword,jump,Canara Bank down for fifth straight session,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/canara-bank-down-for-fifth-straight-session-126081900681_1.html
2026-08-19,15:03:19,RAILTEL,Railtel Corporation Of India Ltd.,bullish,0.75,keyword,"surge, jump",RailTel Corporation shares jump over 7% on  ₹167 crore EPFO order,livemint_markets,https://www.livemint.com/market/stock-market-news/railtel-corporation-shares-jump-over-7-on-rs-167-crore-epfo-order-11787130223057.html
2026-08-19,15:31:35,SWIGGY,Swiggy Ltd.,bullish,0.65,keyword,buy rating,Swiggy to see $400 million outflows after Indian-owned status? Jefferies explains why,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/swiggy-to-see-400-million-outflows-after-indian-owned-status-jefferies-explains-why/articleshow/133343604.cms
2026-08-19,16:06:14,BPCL,Bharat Petroleum Corporation Ltd.,bullish,0.6,keyword,capacity expansion,Oil India vs ONGC vs OMCs: What JM Financial’s $80 Brent call means for oil stocks,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/oil-india-vs-ongc-vs-omcs-what-jm-financials-80-brent-call-means-for-oil-stocks/articleshow/133344751.cms
2026-08-19,16:06:15,JMFINANCIL,JM Financial Ltd.,bullish,0.6,keyword,capacity expansion,Oil India vs ONGC vs OMCs: What JM Financial’s $80 Brent call means for oil stocks,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/oil-india-vs-ongc-vs-omcs-what-jm-financials-80-brent-call-means-for-oil-stocks/articleshow/133344751.cms
2026-08-19,16:06:16,ONGC,Oil & Natural Gas Corporation Ltd.,bullish,0.6,keyword,capacity expansion,Oil India vs ONGC vs OMCs: What JM Financial’s $80 Brent call means for oil stocks,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/oil-india-vs-ongc-vs-omcs-what-jm-financials-80-brent-call-means-for-oil-stocks/articleshow/133344751.cms
2026-08-19,16:06:17,OIL,Oil India Ltd.,bullish,0.6,keyword,capacity expansion,Oil India vs ONGC vs OMCs: What JM Financial’s $80 Brent call means for oil stocks,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/oil-india-vs-ongc-vs-omcs-what-jm-financials-80-brent-call-means-for-oil-stocks/articleshow/133344751.cms
2026-08-20,09:08:46,CPPLUS,Aditya Infotech Ltd.,bullish,0.8,gemini,Aditya Infotech's fundraising approval is a positive development for the company.,"Stocks in news: Hyundai Motor India, BSE, HEG, Hexaware Tech and Oil India",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-hyundai-motor-india-bse-heg-hexaware-tech-and-oil-india/articleshow/133353448.cms
2026-08-20,09:09:10,BSE,BSE Ltd.,bullish,0.75,keyword,surge,Lenskart Solutions among 4 stocks to hit 52-week highs &amp; surge up to 25% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/lenskart-solutions-among-4-stocks-to-hit-52-week-highs-amp-surge-up-to-25-in-a-month/slideshow/133348316.cms
2026-08-20,09:09:11,BOSCHLTD,Bosch Ltd.,bullish,0.75,keyword,surge,Lenskart Solutions among 4 stocks to hit 52-week highs &amp; surge up to 25% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/lenskart-solutions-among-4-stocks-to-hit-52-week-highs-amp-surge-up-to-25-in-a-month/slideshow/133348316.cms
2026-08-20,09:09:13,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,bullish,0.75,keyword,surge,Lenskart Solutions among 4 stocks to hit 52-week highs &amp; surge up to 25% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/lenskart-solutions-among-4-stocks-to-hit-52-week-highs-amp-surge-up-to-25-in-a-month/slideshow/133348316.cms
2026-08-20,09:09:14,LENSKART,Lenskart Solutions Ltd.,bullish,0.75,keyword,surge,Lenskart Solutions among 4 stocks to hit 52-week highs &amp; surge up to 25% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/lenskart-solutions-among-4-stocks-to-hit-52-week-highs-amp-surge-up-to-25-in-a-month/slideshow/133348316.cms
2026-08-20,09:09:15,MOTHERSON,Samvardhana Motherson International Ltd.,bullish,0.75,keyword,surge,Lenskart Solutions among 4 stocks to hit 52-week highs &amp; surge up to 25% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/lenskart-solutions-among-4-stocks-to-hit-52-week-highs-amp-surge-up-to-25-in-a-month/slideshow/133348316.cms
2026-08-20,09:09:16,BAJFINANCE,Bajaj Finance Ltd.,bullish,0.65,keyword,rallies,"Market wrap:  HCL Tech, Sun Pharma, Power Grid, Bajaj Finance top gainers and losers on Nifty and Sensex on Wednesday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-hcl-tech-sun-pharma-power-grid-bajaj-finance-top-gainers-and-losers-on-nifty-and-sensex-on-wednesday/articleshow/133347947.cms
2026-08-20,09:09:18,POWERGRID,Power Grid Corporation of India Ltd.,bullish,0.65,keyword,rallies,"Market wrap:  HCL Tech, Sun Pharma, Power Grid, Bajaj Finance top gainers and losers on Nifty and Sensex on Wednesday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-hcl-tech-sun-pharma-power-grid-bajaj-finance-top-gainers-and-losers-on-nifty-and-sensex-on-wednesday/articleshow/133347947.cms
2026-08-20,09:09:19,SUNPHARMA,Sun Pharmaceutical Industries Ltd.,bullish,0.65,keyword,rallies,"Market wrap:  HCL Tech, Sun Pharma, Power Grid, Bajaj Finance top gainers and losers on Nifty and Sensex on Wednesday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-hcl-tech-sun-pharma-power-grid-bajaj-finance-top-gainers-and-losers-on-nifty-and-sensex-on-wednesday/articleshow/133347947.cms
2026-08-20,09:09:23,JMFINANCIL,JM Financial Ltd.,bullish,0.65,keyword,upgrade,"Strip out oil, and the June quarter's earnings story inverts: JM Financial",business_standard_markets,https://www.business-standard.com/markets/news/strip-out-oil-and-the-june-quarter-s-earnings-story-inverts-jm-financial-126082000101_1.html
2026-08-20,09:09:30,HDFCBANK,HDFC Bank Ltd.,bearish,0.6,keyword,shares decline,Nifty extends fall to seventh session amid rising crude oil prices,business_standard_markets,https://www.business-standard.com/markets/news/indices-continue-decline-amid-rising-crude-prices-global-bond-yields-126081901229_1.html
2026-08-20,09:09:31,ITC,ITC Ltd.,bearish,0.6,keyword,shares decline,Nifty extends fall to seventh session amid rising crude oil prices,business_standard_markets,https://www.business-standard.com/markets/news/indices-continue-decline-amid-rising-crude-prices-global-bond-yields-126081901229_1.html
2026-08-20,09:09:32,HINDUNILVR,Hindustan Unilever Ltd.,bearish,0.6,keyword,shares decline,Nifty extends fall to seventh session amid rising crude oil prices,business_standard_markets,https://www.business-standard.com/markets/news/indices-continue-decline-amid-rising-crude-prices-global-bond-yields-126081901229_1.html
2026-08-20,09:49:53,INFY,Infosys Ltd.,bullish,0.9,gemini,Infosys was explicitly mentioned as a key contributor to the overall market rally.,"Why is market rising today? Sensex rallies 500 points, Nifty tops 24,200. 5 key factors behind market rebound",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/why-is-market-rising-today-sensex-rallies-500-points-nifty-tops-24200-5-key-factors-behind-market-rebound/articleshow/133363496.cms
2026-08-20,09:49:55,TCS,Tata Consultancy Services Ltd.,bullish,0.85,keyword,"surge, rally, rallies","Why is market rising today? Sensex rallies 500 points, Nifty tops 24,200. 5 key factors behind market rebound",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/why-is-market-rising-today-sensex-rallies-500-points-nifty-tops-24200-5-key-factors-behind-market-rebound/articleshow/133363496.cms
2026-08-20,09:49:58,DRREDDY,Dr. Reddy's Laboratories Ltd.,bullish,0.75,keyword,surge,Dr Reddys Share Price Live Updates: Dr. Reddy's Surges Past 20-Day SMA,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/stock-liveblog/dr-reddys-share-price-today-live-20-aug-2026/liveblog/133362644.cms
2026-08-20,09:50:02,BAJFINANCE,Bajaj Finance Ltd.,bullish,0.9,gemini,"The company achieved a notable monthly return, which is a positive indicator for its share price.",Bajaj Finance Share Price Live Updates: Bajaj Finance achieves a notable monthly return,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/stock-liveblog/bajaj-finance-share-price-live-updates-20-aug-2026/liveblog/133362618.cms
2026-08-20,09:50:10,GLENMARK,Glenmark Pharmaceuticals Ltd.,bullish,0.85,keyword,fda approval,Glenmark Pharmaceuticals receives USFDA approval for Fluticasone Propionate Nasal Spray USP,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/glenmark-pharmaceuticals-receives-usfda-approval-for-fluticasone-propionate-nasal-spray-usp-126082000144_1.html
2026-08-20,10:27:10,BAJAJHFL,Bajaj Housing Finance Ltd.,bullish,0.65,keyword,strong growth,Why Jefferies sees limited upside in Bajaj Housing Finance despite its fast-growing loan book,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/why-jefferies-sees-limited-upside-in-bajaj-housing-finance-despite-its-fast-growing-loan-book/articleshow/133364160.cms
2026-08-20,10:27:28,BSE,BSE Ltd.,bullish,0.6,keyword,jump,Market opens higher in early trade; breadth strong,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/market-opens-higher-in-early-trade-breadth-strong-126082000190_1.html
2026-08-20,11:25:26,MANAPPURAM,Manappuram Finance Ltd.,bullish,0.85,keyword,"buyback, surge, jump","Muthoot Finance, Manappuram, other gold financier stocks jump up to 4% as gold prices rise above Rs 1.58 lakh/10 grams",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/muthoot-finance-manappuram-other-gold-financier-stocks-jump-up-to-4-as-gold-prices-rise-above-rs-1-58-lakh/10-grams/articleshow/133364875.cms
2026-08-20,11:25:27,MUTHOOTFIN,Muthoot Finance Ltd.,bullish,0.85,keyword,"buyback, surge, jump","Muthoot Finance, Manappuram, other gold financier stocks jump up to 4% as gold prices rise above Rs 1.58 lakh/10 grams",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/muthoot-finance-manappuram-other-gold-financier-stocks-jump-up-to-4-as-gold-prices-rise-above-rs-1-58-lakh/10-grams/articleshow/133364875.cms
2026-08-20,11:25:31,URBANCO,Urban Company Ltd.,bullish,0.8,gemini,Urban Company's expansion into new international markets through this partnership is a positive growth indicator.,"Unicommerce eSolutions climbs after expanding Urban Company partnership to UAE, Saudi Arabia",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/unicommerce-esolutions-climbs-after-expanding-urban-company-partnership-to-uae-saudi-arabia-126082000384_1.html
2026-08-20,11:25:39,WELSPUNLIV,Welspun Living Ltd.,bullish,0.85,keyword,hits 52-week high,Welspun Living zooms 78% from March low; hits 52-week high; here's why,business_standard_markets,https://www.business-standard.com/markets/news/welspun-living-share-price-zooms-78-from-march-low-hits-52-week-high-here-s-why-126082000252_1.html
2026-08-20,11:25:40,BSE,BSE Ltd.,bullish,0.7,keyword,jump,Sensex jumps 537 pts; IT shares advance,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/sensex-jumps-537-pts-it-shares-advance-126082000283_1.html
2026-08-20,12:01:32,EMMVEE,Emmvee Photovoltaic Power Ltd.,bullish,0.9,gemini,"Jefferies raised its target price for Emmvee Photovoltaic Power and retained a Buy rating, implying significant upside.",Jefferies raises Emmvee Photovoltaic Power target price to Rs 440: Can the stock rally further?,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/jefferies-raises-emmvee-photovoltaic-power-target-price-to-rs-440-can-the-stock-rally-further/articleshow/133366624.cms
2026-08-20,12:01:40,CPPLUS,Aditya Infotech Ltd.,bullish,0.8,keyword,"rallies, jump","Aditya Infotech rallies on Rs 1,500 crore fund-raising plan",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/aditya-infotech-rallies-on-rs-1-500-crore-fund-raising-plan-126082000408_1.html
2026-08-20,12:54:44,TITAGARH,Titagarh Rail Systems Ltd.,bullish,0.9,gemini,"The company's shares gained 3% following Indian Railways' approval for traction motor supply, which is a positive development.",Titagarh Rail Systems shares gain 3% after Indian Railways' approval for traction motor supply,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/titagarh-rail-systems-shares-gain-3-after-indian-railways-approval-for-traction-motor-supply/articleshow/133367736.cms
2026-08-20,12:55:01,COFORGE,Coforge Ltd.,bullish,0.65,keyword,jump,Coforge shares jump 3% after IT major launches private equity unit,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/coforge-shares-jump-3-after-it-major-launches-private-equity-unit/articleshow/133367354.cms
2026-08-20,12:55:04,PFC,Power Finance Corporation Ltd.,bearish,0.9,gemini,"Morgan Stanley downgraded the stock, causing shares to fall.",Power Finance Corporation and REC shares fall up to 3% after Morgan Stanley downgrade,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/power-finance-corporation-and-rec-shares-fall-up-to-3-after-morgan-stanley-downgrade/articleshow/133367186.cms
2026-08-20,12:55:20,BSE,BSE Ltd.,bullish,0.8,gemini,"The Sensex, operated by BSE Ltd., jumped significantly, indicating a positive market sentiment that often benefits the exchange operator.",Sensex jumps 524 pts; media shares in demand,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/sensex-jumps-524-pts-media-shares-in-demand-126082000488_1.html
2026-08-20,12:55:21,BSE,BSE Ltd.,bullish,0.85,keyword,"rally, all-time high","ACME Solar, Balrampur, Netweb, NAM India hit record highs; rally up to 8%",business_standard_markets,https://www.business-standard.com/markets/news/acme-solar-balrampur-netweb-nam-india-hit-record-highs-rally-up-to-8-126082000447_1.html
2026-08-20,12:55:22,LENSKART,Lenskart Solutions Ltd.,bullish,0.85,keyword,"rally, all-time high","ACME Solar, Balrampur, Netweb, NAM India hit record highs; rally up to 8%",business_standard_markets,https://www.business-standard.com/markets/news/acme-solar-balrampur-netweb-nam-india-hit-record-highs-rally-up-to-8-126082000447_1.html
2026-08-20,12:55:25,RRKABEL,R R Kabel Ltd.,bullish,1.0,gemini,"R R Kabel is reported to have hit an all-time high, indicating strong positive momentum.","ACME Solar, Balrampur, Netweb, NAM India hit record highs; rally up to 8%",business_standard_markets,https://www.business-standard.com/markets/news/acme-solar-balrampur-netweb-nam-india-hit-record-highs-rally-up-to-8-126082000447_1.html
2026-08-20,12:55:26,SONACOMS,Sona BLW Precision Forgings Ltd.,bullish,0.85,keyword,"rally, all-time high","ACME Solar, Balrampur, Netweb, NAM India hit record highs; rally up to 8%",business_standard_markets,https://www.business-standard.com/markets/news/acme-solar-balrampur-netweb-nam-india-hit-record-highs-rally-up-to-8-126082000447_1.html
2026-08-20,12:55:27,WELCORP,Welspun Corp Ltd.,bullish,0.85,keyword,"rally, all-time high","ACME Solar, Balrampur, Netweb, NAM India hit record highs; rally up to 8%",business_standard_markets,https://www.business-standard.com/markets/news/acme-solar-balrampur-netweb-nam-india-hit-record-highs-rally-up-to-8-126082000447_1.html
2026-08-20,12:55:29,SBIN,State Bank of India,bullish,0.75,keyword,surge,Silver ETFs surge up to 6% as cooling US yields lift precious metals,business_standard_markets,https://www.business-standard.com/markets/news/silver-etfs-surge-up-to-6-as-cooling-us-yields-lift-precious-metals-126082000457_1.html
2026-08-20,12:55:33,COHANCE,Cohance Lifesciences Ltd.,bullish,0.9,gemini,The company was explicitly mentioned as one of the gainers in the BSE's 'A' group today.,Genus Power Infrastructures Ltd leads gainers in 'A' group,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/genus-power-infrastructures-ltd-leads-gainers-in-a-group-126082000445_1.html
2026-08-20,12:55:39,BSE,BSE Ltd.,bullish,0.8,gemini,"The broader market indices, Sensex and Nifty, are gaining, which typically indicates increased trading activity and positive sentiment for the stock exchange.","Nifty trades above 24,200 level; consumer durables shares underpressure",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/nifty-trades-above-24-200-level-consumer-durables-shares-underpressure-126082000428_1.html
2026-08-20,13:33:05,LUPIN,Lupin Ltd.,bullish,0.8,gemini,"Lupin's subsidiary secured an exclusive licensing agreement to commercialize a product in several European countries, indicating potential revenue growth.",Lupin inks pact with Tenpoint Therapeutics to commercialize YUVEZZI in select countries,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/lupin-inks-pact-with-tenpoint-therapeutics-to-commercialize-yuvezzi-in-select-countries-126082000523_1.html
2026-08-20,14:20:46,MCX,Multi Commodity Exchange of India Ltd.,bullish,0.9,gemini,"MCX shares jumped 4% due to rising gold and silver futures, coupled with analyst upgrades and retained 'Buy' ratings.","MCX shares jump 4% as gold, silver futures rise. What lies ahead after a 900% rally in 3 years?",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/mcx-shares-jump-4-as-gold-silver-futures-rise-what-lies-ahead-after-a-900-rally-in-3-years/articleshow/133370940.cms
2026-08-20,14:20:49,COFORGE,Coforge Ltd.,bullish,0.9,gemini,Coforge's share price is reported to have risen by up to 3% as part of a broader IT sector rally.,"IT stocks extend gains for second day; Coforge, Infosys, Persistent Systems rise up to 3%",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-extend-gains-for-second-day-coforge-infosys-persistent-systems-rise-up-to-3/articleshow/133370449.cms
2026-08-20,14:20:52,INFY,Infosys Ltd.,bullish,0.9,gemini,Infosys shares are reported to have risen up to 3% as IT stocks extended gains.,"IT stocks extend gains for second day; Coforge, Infosys, Persistent Systems rise up to 3%",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-extend-gains-for-second-day-coforge-infosys-persistent-systems-rise-up-to-3/articleshow/133370449.cms
2026-08-20,14:20:55,PERSISTENT,Persistent Systems Ltd.,bullish,1.0,gemini,Persistent Systems' share price rose up to 3% as part of a broader rally in IT stocks.,"IT stocks extend gains for second day; Coforge, Infosys, Persistent Systems rise up to 3%",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-extend-gains-for-second-day-coforge-infosys-persistent-systems-rise-up-to-3/articleshow/133370449.cms
2026-08-20,14:20:58,TCS,Tata Consultancy Services Ltd.,bullish,0.9,gemini,TCS traded higher as IT stocks extended gains for the second straight session.,"IT stocks extend gains for second day; Coforge, Infosys, Persistent Systems rise up to 3%",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-extend-gains-for-second-day-coforge-infosys-persistent-systems-rise-up-to-3/articleshow/133370449.cms
2026-08-20,14:21:00,TECHM,Tech Mahindra Ltd.,bullish,0.9,gemini,"Tech Mahindra traded higher along with other IT stocks, lifting the Nifty IT index.","IT stocks extend gains for second day; Coforge, Infosys, Persistent Systems rise up to 3%",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-extend-gains-for-second-day-coforge-infosys-persistent-systems-rise-up-to-3/articleshow/133370449.cms
2026-08-20,14:21:01,WIPRO,Wipro Ltd.,bullish,0.75,keyword,"outperform, rally","IT stocks extend gains for second day; Coforge, Infosys, Persistent Systems rise up to 3%",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-extend-gains-for-second-day-coforge-infosys-persistent-systems-rise-up-to-3/articleshow/133370449.cms
2026-08-20,14:21:03,HDBFS,HDB Financial Services Ltd.,bullish,0.85,keyword,"upgraded, upgrade",HDB Financial Services rises after brokerage upgrades stock to 'overweight',business_standard_markets,https://www.business-standard.com/markets/capital-market-news/hdb-financial-services-rises-after-brokerage-upgrades-stock-to-overweight-126082000584_1.html
2026-08-20,14:21:06,UBL,United Breweries Ltd.,bearish,0.9,gemini,The stock has been down for five consecutive sessions and is currently trading lower on the day.,United Breweries Ltd down for fifth straight session,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/united-breweries-ltd-down-for-fifth-straight-session-126082000583_1.html
2026-08-20,14:21:07,IOC,Indian Oil Corporation Ltd.,bearish,0.65,keyword,tumble,Indian Oil Corporation Ltd down for fifth straight session,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/indian-oil-corporation-ltd-down-for-fifth-straight-session-126082000581_1.html
2026-08-20,14:21:09,PFC,Power Finance Corporation Ltd.,bearish,0.85,keyword,"downgraded, downgrade","PFC, REC drop up to 3% as Morgan Stanley downgrades amid loan growth woes",business_standard_markets,https://www.business-standard.com/markets/news/pfc-rec-drop-up-to-3-as-morgan-stanley-downgrades-amid-loan-growth-woes-126082000539_1.html
2026-08-20,14:21:13,TATAMOTORS,TATAMOTORS,bullish,0.9,gemini,"The stock has rebounded significantly from its June low and gained 2% in recent intra-day trade, nearing a record high.","Tata Motors stock rebounds 22% from June low, nears record high",business_standard_markets,https://www.business-standard.com/markets/news/tata-motors-stock-rebounds-22-from-june-low-nears-record-high-126082000529_1.html
2026-08-20,14:49:48,TITAGARH,Titagarh Rail Systems Ltd.,bullish,0.9,gemini,The stock has already gained 3% and Jefferies projects a 5% revenue boost.,Titagarh Rail gains 3% as Jefferies sees 5% revenue boost for wagon maker,business_standard_markets,https://www.business-standard.com/markets/news/titagarh-rail-gains-3-as-jefferies-sees-5-revenue-boost-for-wagon-maker-126082000643_1.html
2026-08-20,14:49:51,MANAPPURAM,Manappuram Finance Ltd.,bullish,1.0,gemini,Manappuram Finance's share price rose 3.2 percent as gold financiers gained from bullion hitting a two-month high.,"Muthoot, CSB, other gold financiers rise up to 5% as bullion hit 2-mth high",business_standard_markets,https://www.business-standard.com/markets/news/muthoot-csb-other-gold-financiers-rise-up-to-5-as-bullion-hit-2-mth-high-126082000600_1.html
2026-08-20,15:23:57,COFORGE,Coforge Ltd.,bullish,0.75,keyword,surge,"Coforge surges 31% in 4 weeks, hits 8-month high; what's driving IT stock?",business_standard_markets,https://www.business-standard.com/markets/news/coforge-share-surges-31-in-4-weeks-hits-8-month-high-what-s-driving-the-it-stock-126082000636_1.html
2026-08-20,15:23:59,ABCAPITAL,Aditya Birla Capital Ltd.,bullish,0.65,keyword,jump,Aditya Birla Capital share price jumps 3.5% on foray into gold loan biz,business_standard_markets,https://www.business-standard.com/markets/news/aditya-birla-capital-share-price-jumps-3-5-on-foray-into-gold-loan-biz-126082000644_1.html
2026-08-20,15:24:03,TATACAP,Tata Capital Ltd.,bullish,0.75,gemini,"Aditya Birla Capital's share price jumped due to its gold loan business entry, and Tata Capital is also involved in this positively perceived sector.",Aditya Birla Capital share price jumps 3.5% on foray into gold loan biz,business_standard_markets,https://www.business-standard.com/markets/news/aditya-birla-capital-share-price-jumps-3-5-on-foray-into-gold-loan-biz-126082000644_1.html
2026-08-20,15:24:08,MRF,MRF Ltd.,bearish,0.9,gemini,Rising raw material costs and potential margin squeeze are likely to negatively impact MRF's share price.,High valuation and rising cost drag leave MRF on a slippery slope,livemint_markets,https://www.livemint.com/market/mark-to-market/mrf-share-price-q1-results-margin-pressure-raw-material-costs-11787212119911.html
2026-08-20,15:24:10,MEESHO,Meesho Ltd.,bullish,0.6,keyword,revenue growth,"Meesho shares hit 3-month high as bull run extends to fourth day, up 85% from IPO price",livemint_markets,https://www.livemint.com/market/meesho-shares-hit-3-month-high-as-bull-run-extends-to-fourth-day-up-85-from-ipo-price-11787215374857.html
2026-08-20,15:47:15,BSE,BSE Ltd.,bearish,0.7,keyword,"shares fall, shares fell",BSE shares fall over 3% from day’s high after report says NSE weighs trading shares on own platform,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/bse-shares-fall-over-3-from-days-high-after-report-says-nse-weighs-trading-shares-on-own-platform/articleshow/133373365.cms
2026-08-20,15:47:19,RITES,RITES Ltd.,bullish,0.6,keyword,revenue growth,"Kalpataru Projects, GR Infraprojects, RITES: Axis Securities recommends these three infra stocks after Q1FY27 results",livemint_markets,https://www.livemint.com/market/stock-market-news/kalpataru-projects-gr-infraprojects-rites-axis-securities-recommends-these-three-infra-stocks-after-q1fy27-results-11787217214714.html
2026-08-20,16:42:24,BSE,BSE Ltd.,bullish,0.65,keyword,surge,"Barometers end with substantial gains; Nifty settles above 24,200",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/barometers-end-with-substantial-gains-nifty-settles-above-24-200-126082000835_1.html
2026-08-20,16:42:36,RVNL,Rail Vikas Nigam Ltd.,bullish,0.85,gemini,"The company received a new order worth Rs 161 crore, which is positive for future revenue.",Rail Vikas Nigam receives order worth Rs 161 cr from East Coast Railway,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/rail-vikas-nigam-receives-order-worth-rs-161-cr-from-east-coast-railway-126082000833_1.html
2026-08-21,09:12:41,PNBHOUSING,PNB Housing Finance Ltd.,bullish,0.8,gemini,"The company's sector (realty) led market advances, and there was a sharp rise in its futures open interest.",PNB Housing Finance among 5 F&amp;O stocks with a sharp rise in futures open interest,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/pnb-housing-finance-among-5-fampo-stocks-with-a-sharp-rise-in-futures-open-interest/slideshow/133391947.cms
2026-08-21,09:12:43,DLF,DLF Ltd.,bullish,0.75,keyword,rally,"Are DLF, Godrej Properties, Sobha, other realty stocks heading for a rally? Here is why analysts remain bullish",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/are-dlf-godrej-properties-sobha-other-realty-stocks-heading-for-a-rally-here-is-why-analysts-remain-bullish/articleshow/133391783.cms
2026-08-21,09:12:44,GODREJPROP,Godrej Properties Ltd.,bullish,0.75,keyword,rally,"Are DLF, Godrej Properties, Sobha, other realty stocks heading for a rally? Here is why analysts remain bullish",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/are-dlf-godrej-properties-sobha-other-realty-stocks-heading-for-a-rally-here-is-why-analysts-remain-bullish/articleshow/133391783.cms
2026-08-21,09:12:45,SOBHA,Sobha Ltd.,bullish,0.75,keyword,rally,"Are DLF, Godrej Properties, Sobha, other realty stocks heading for a rally? Here is why analysts remain bullish",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/are-dlf-godrej-properties-sobha-other-realty-stocks-heading-for-a-rally-here-is-why-analysts-remain-bullish/articleshow/133391783.cms
2026-08-21,09:12:52,SHRIRAMFIN,Shriram Finance Ltd.,bullish,0.65,keyword,upgrade,Rate reset clause in overseas loan pact helps Shriram Finance cut costs,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/rate-reset-clause-in-overseas-loan-pact-helps-shriram-finance-cut-costs/articleshow/133390104.cms
2026-08-21,09:12:55,BSE,BSE Ltd.,bullish,0.85,keyword,surge,Tourism Finance Corporation among 6 financial services stocks to hit 52-week highs &amp; surge up to 60% in a month,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/tourism-finance-corporation-among-6-financial-services-stocks-to-hit-52-week-highs-amp-surge-up-to-60-in-a-month/slideshow/133380020.cms
2026-08-21,09:12:57,ETERNAL,Eternal Ltd.,bullish,0.65,keyword,surge,"Market wrap:  Eternal Kotak Bank, HCL Tech, InterGlobe top gainers and losers on Nifty and Sensex on Thursday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-eternal-kotak-bank-hcl-tech-interglobe-top-gainers-and-losers-on-nifty-and-sensex-on-thursday/articleshow/133375367.cms
